TripID,StartDate,StartTime,EndDate,EndTime,TripDuration,TripDistance,StartLatitude,StartLongitude,EndLatitude,EndLongitude,DayOfWeek,HourNum
dda7c028-5364-59fd-90f7-e93e5a31c8fa,7/1/2020,20:45,7/1/2020,20:45,7,1.026,38.248,-85.731,38.236,-85.728,4,20
cc3df1a1-edc2-5b48-b3fd-001777025031,7/1/2020,20:45,7/1/2020,20:45,7,1.074,38.25,-85.731,38.238,-85.727,4,20
b06ab949-4a7a-52f2-9e46-02964784669c,7/1/2020,20:45,7/1/2020,21:00,13,0.002,38.247,-85.737,38.247,-85.737,4,20
e738ced1-2bb8-564e-83c1-329f9f2ac50e,7/1/2020,20:45,7/1/2020,20:45,6,0.005,38.257,-85.75,38.257,-85.75,4,20
a11fe433-f628-5cf2-a50f-975e6c472f0e,7/1/2020,20:45,7/1/2020,21:00,14,0.586,38.257,-85.75,38.253,-85.757,4,20
86065b8c-2f31-5b8c-b72b-d171efb8d93d,7/1/2020,20:45,7/1/2020,20:45,3,0.018,38.257,-85.75,38.258,-85.75,4,20
2aa97e5b-6717-550f-9535-c011022e133d,7/1/2020,20:45,7/1/2020,21:00,3,0.049,38.255,-85.75,38.256,-85.75,4,20
05c5add4-0895-56e4-879e-431b321034ae,7/1/2020,20:45,7/1/2020,20:45,1,0.002,38.257,-85.75,38.257,-85.75,4,20
2285c6c1-0e17-5fa1-af11-0f1a33af6fa5,7/1/2020,20:45,7/1/2020,21:15,30,0.128,38.245,-85.741,38.245,-85.743,4,20
2c5f852f-68f8-5120-b2f2-45be9d03b718,7/1/2020,20:45,7/1/2020,21:00,16,0.369,38.262,-85.739,38.262,-85.736,4,20
8edcea24-623f-5d5e-95c3-7e0d3c804921,7/1/2020,20:45,7/1/2020,21:30,46,1.467,38.259,-85.751,38.264,-85.737,4,20
933d048e-7d4c-57f2-9d70-2ee4077209bb,7/1/2020,20:45,7/1/2020,20:45,3,0.096,38.27,-85.742,38.271,-85.742,4,20
1c5217cc-1c40-51a4-bba2-dfed872e77d8,7/1/2020,20:45,7/1/2020,20:45,2,0.002,38.269,-85.739,38.269,-85.739,4,20
6468f8c6-79ef-535e-b936-f21d6efbadfa,7/1/2020,20:45,7/1/2020,21:00,16,0.51,38.257,-85.753,38.253,-85.756,4,20
3f62d870-8d80-5a9b-bbb8-9fc7a1ca89eb,7/1/2020,20:45,7/1/2020,21:00,14,0.583,38.257,-85.75,38.253,-85.757,4,20
2442ddc5-696f-56fa-8b6d-fedd25c07a9b,7/1/2020,20:45,7/1/2020,20:45,3,0.672,38.255,-85.745,38.253,-85.739,4,20
68fa74b0-570c-524e-b257-cc3e2d172afc,7/1/2020,20:45,7/1/2020,21:00,12,0.001,38.257,-85.753,38.257,-85.753,4,20
dd6887d0-739c-54a6-929e-7b6258f5ce3f,7/1/2020,20:45,7/1/2020,21:00,7,0.148,38.251,-85.756,38.252,-85.756,4,20
e387b025-6aa6-52c1-9d46-6cbc0d9c438b,7/1/2020,20:45,7/1/2020,20:45,2,0.099,38.27,-85.742,38.271,-85.742,4,20
d8f818ea-ce8b-5002-839b-30f430f6ea45,7/1/2020,20:45,7/1/2020,20:45,9,0.001,38.257,-85.75,38.257,-85.75,4,20
2e4a8237-3db0-555d-9c35-f6ca6d2a6c57,7/1/2020,20:45,7/1/2020,21:30,41,1.104,38.269,-85.744,38.257,-85.757,4,20
f8603abd-0c37-5dee-b587-87c86ec3961c,7/1/2020,21:00,7/1/2020,21:15,9,0.743,38.255,-85.74,38.258,-85.745,4,21
ebfad18a-b7f3-5499-ab22-93b7469fc8b6,7/1/2020,21:00,7/1/2020,21:30,38,0.098,38.219,-85.754,38.221,-85.754,4,20
b0404f80-266c-5576-b905-5bd924dbda2b,7/1/2020,21:00,7/1/2020,21:15,25,0.152,38.247,-85.737,38.246,-85.738,4,20
7024e5b5-4a5d-5cb5-bb7d-846608ed91cb,7/1/2020,21:00,7/1/2020,21:00,0,0.006,38.263,-85.737,38.263,-85.737,4,21
03740ba3-4e0b-52ce-899e-44c7474c37ce,7/1/2020,21:00,7/1/2020,21:00,3,0.216,38.256,-85.753,38.253,-85.754,4,20
f113e985-8bc3-5342-a3c5-66181fd37634,7/1/2020,21:00,7/1/2020,21:15,11,0.29,38.271,-85.741,38.271,-85.742,4,21
42a3dde6-9670-5310-9f8c-3c09949231e7,7/1/2020,21:00,7/1/2020,21:30,40,0.105,38.219,-85.754,38.221,-85.754,4,20
732450dd-2208-5dfd-8bb0-c0ac9b1ca800,7/1/2020,21:00,7/1/2020,21:30,40,0.093,38.219,-85.754,38.22,-85.754,4,20
b68e19af-8a2a-58be-87d7-2068ba10da31,7/1/2020,21:00,7/1/2020,21:00,1,0.014,38.224,-85.737,38.224,-85.737,4,20
6967e00c-2bec-544d-8dcc-1b501aa7a2df,7/1/2020,21:00,7/1/2020,21:00,4,0.755,38.241,-85.725,38.236,-85.717,4,20
65457db5-2376-5f5a-a8b7-0e03cac58a51,7/1/2020,21:00,7/1/2020,21:00,4,1.032,38.241,-85.725,38.236,-85.717,4,20
171d47b6-cba5-58ce-aa2e-3ba10e505b5c,7/1/2020,21:00,7/1/2020,21:00,3,0.664,38.241,-85.725,38.236,-85.717,4,20
07b7d28f-0844-5e54-9960-5c421a03eff4,7/1/2020,21:00,7/1/2020,21:15,9,0.752,38.255,-85.74,38.258,-85.745,4,21
c00cf2e0-9c29-5227-a43e-3dc2265971e3,7/1/2020,21:00,7/1/2020,21:45,50,0.736,38.26,-85.751,38.265,-85.742,4,21
532bb8bc-8e1c-5378-ad9c-d7db0e024f64,7/1/2020,21:00,7/1/2020,21:15,13,1.097,38.24,-85.695,38.236,-85.702,4,21
a3eafa68-8390-52a6-8a89-81274ee13a39,7/1/2020,21:00,7/1/2020,21:15,5,0.84,38.253,-85.739,38.258,-85.727,4,21
4026e576-1684-5c5d-9fff-dc33a897c27a,7/1/2020,21:00,7/1/2020,21:00,3,0.039,38.256,-85.753,38.257,-85.753,4,20
e85c12d2-d89e-5fe1-96cf-a445012eb520,7/1/2020,21:00,7/1/2020,21:15,14,0.344,38.236,-85.717,38.239,-85.722,4,21
02be9fe7-7b7a-5f73-be2f-68e6c3bc1b67,7/1/2020,21:00,7/1/2020,21:00,0,0.009,38.255,-85.74,38.255,-85.74,4,21
a0dd434f-c446-5f8e-a47b-7df8213a40d4,7/1/2020,21:00,7/1/2020,21:00,2,0.07,38.22,-85.754,38.219,-85.754,4,20
aebc82b4-7415-5c52-9266-083b56b76a33,7/1/2020,21:00,7/1/2020,21:30,25,0.01,38.252,-85.744,38.252,-85.744,4,21
f467dfc2-26e9-5669-9ca5-0570d24747b6,7/1/2020,21:00,7/1/2020,21:00,4,0.691,38.241,-85.725,38.236,-85.717,4,20
3ab00998-066c-59ef-a0b9-fa34c8aaab18,7/1/2020,21:00,7/1/2020,21:15,9,0.171,38.257,-85.736,38.259,-85.737,4,21
f989adf2-c6ec-5c3b-948b-23b579d0afb2,7/1/2020,21:00,7/1/2020,21:30,29,1.01,38.27,-85.742,38.263,-85.738,4,21
4f9127c7-f7e1-5b22-bb89-2f875c7d25d0,7/1/2020,21:00,7/1/2020,21:15,5,0.755,38.253,-85.738,38.257,-85.728,4,21
4082857d-8393-56df-a1c8-f0556578a040,7/1/2020,21:00,7/1/2020,21:45,50,0.73,38.257,-85.75,38.262,-85.742,4,21
c00858ed-28b5-5193-b8d0-cba4f21ced8c,7/1/2020,21:00,7/1/2020,22:00,66,1.397,38.266,-85.737,38.26,-85.74,4,20
dc375052-b9ba-5ef6-b7f1-487947183edb,7/1/2020,21:00,7/1/2020,21:15,9,1.473,38.239,-85.709,38.226,-85.703,4,21
f0601d5e-6d3c-55a6-aec0-827d7591a857,7/1/2020,21:15,7/1/2020,21:45,33,0.002,38.24,-85.724,38.24,-85.724,4,21
df7b40af-df21-55fb-b4d9-263c9a8ea5fa,7/1/2020,21:15,7/1/2020,21:45,32,0.016,38.24,-85.724,38.24,-85.725,4,21
7e6845ce-8744-5c9e-8844-dbffa22d1933,7/1/2020,21:15,7/1/2020,22:15,59,0.006,38.258,-85.745,38.258,-85.745,4,21
71789464-5a4a-535a-8a38-d266f236543c,7/1/2020,21:15,7/1/2020,21:30,16,0.195,38.232,-85.745,38.232,-85.745,4,21
703c2fab-5bbe-5c17-b644-ae8d27a8c6c6,7/1/2020,21:15,7/1/2020,21:45,28,0.824,38.249,-85.752,38.257,-85.746,4,21
b4faf736-751b-5b7d-a041-f891d6859a3e,7/1/2020,21:15,7/1/2020,21:30,10,0.225,38.25,-85.757,38.249,-85.759,4,21
adfcf26a-c000-5888-a682-fed64abbec38,7/1/2020,21:15,7/1/2020,21:15,3,0,38.261,-85.74,38.261,-85.74,4,21
65b1daa1-b9b5-51fb-afc3-64e03bb3fce1,7/1/2020,21:15,7/1/2020,21:15,5,0.835,38.246,-85.749,38.258,-85.747,4,21
74ac6578-58bf-5472-bc5b-1516e9ac9259,7/1/2020,21:15,7/1/2020,22:30,75,1.56,38.258,-85.745,38.256,-85.753,4,21
a7c5daf0-0edd-5a9e-9539-98b16b118cd9,7/1/2020,21:15,7/1/2020,21:15,8,0.01,38.253,-85.754,38.253,-85.754,4,21
a239eb67-a47a-56cb-a93b-a4e118c9ff0f,7/1/2020,21:15,7/1/2020,21:15,2,0.009,38.261,-85.74,38.261,-85.74,4,21
ce8d6cce-5031-5909-9a8c-e570e1208c66,7/1/2020,21:15,7/1/2020,21:15,10,0.008,38.236,-85.717,38.236,-85.717,4,21
72d98d7e-726b-5122-90d3-fc1c70478100,7/1/2020,21:15,7/1/2020,22:15,55,0.005,38.258,-85.745,38.258,-85.745,4,21
08e4f4db-a9c3-55d6-87ed-fed8f3da8b90,7/1/2020,21:15,7/1/2020,21:15,2,0.024,38.258,-85.745,38.258,-85.745,4,21
cd49b70a-7c7b-5c28-8a6b-302b78de844f,7/1/2020,21:15,7/1/2020,21:15,0,0.002,38.245,-85.75,38.245,-85.75,4,21
e98e5a57-54ee-5299-a94f-c2775dfbee07,7/1/2020,21:15,7/1/2020,21:15,8,0.957,38.253,-85.754,38.256,-85.75,4,21
ac000024-6129-5f6d-b57d-9f6fc2706dbc,7/1/2020,21:15,7/1/2020,22:30,75,2.154,38.258,-85.745,38.256,-85.753,4,21
b06c8abd-9585-5d18-9f9a-2f5e79076839,7/1/2020,21:15,7/1/2020,22:30,75,2.493,38.258,-85.745,38.256,-85.753,4,21
1bfaa291-9495-5586-9e92-ff0058bd197a,7/1/2020,21:15,7/1/2020,22:30,72,2.228,38.258,-85.745,38.255,-85.74,4,21
130e0b4a-29e3-50cf-a6ce-5d06137e47c0,7/1/2020,21:30,7/1/2020,22:00,39,0.003,38.248,-85.739,38.248,-85.739,4,21
ef665bc4-34af-5e10-9b0b-fe67c9012f1f,7/1/2020,21:30,7/1/2020,22:15,33,0.003,38.252,-85.742,38.253,-85.742,4,21
d97a585c-5e99-5f35-a3f5-59ea07a47ed5,7/1/2020,21:30,7/1/2020,22:00,27,4.154,38.258,-85.745,38.257,-85.75,4,21
e5a4de6f-5c16-50c5-9a68-351c9609329a,7/1/2020,21:30,7/1/2020,22:15,40,0.18,38.261,-85.74,38.261,-85.74,4,21
6de0b263-d9d4-59dc-b7d0-b8d09a9cf07f,7/1/2020,21:30,7/1/2020,21:30,4,0.391,38.249,-85.756,38.25,-85.759,4,21
133b2164-bfc8-5bf0-b4f6-35f1b015601c,7/1/2020,21:30,7/1/2020,21:45,12,0.03,38.221,-85.762,38.221,-85.763,4,21
9b1cb31b-2aef-5c43-9091-77a83e134a7c,7/1/2020,21:30,7/1/2020,21:45,15,1.076,38.249,-85.761,38.258,-85.751,4,21
ce5ff9ad-1651-54d0-8eaf-ce64f37efd2a,7/1/2020,21:30,7/1/2020,21:45,12,0.203,38.254,-85.757,38.253,-85.754,4,21
f46d27fe-a646-5a23-a613-8c5e0797c4bb,7/1/2020,21:30,7/1/2020,21:45,7,0.001,38.261,-85.74,38.261,-85.74,4,21
1fede80c-439c-5dd8-ad99-529e56bc25ae,7/1/2020,21:30,7/1/2020,21:45,6,0.749,38.254,-85.747,38.255,-85.759,4,21
a2a598bf-f319-5d5c-b1f2-ed62388d8f63,7/1/2020,21:30,7/1/2020,23:00,97,3.591,38.248,-85.755,38.253,-85.754,4,21
e78b5388-3660-5e68-8689-9a61bc36181d,7/1/2020,21:30,7/1/2020,21:30,4,0.234,38.257,-85.75,38.258,-85.746,4,21
2c23322d-1c82-5618-bc67-659dba7ffbc2,7/1/2020,21:30,7/1/2020,21:45,20,0.016,38.257,-85.749,38.257,-85.75,4,21
850ebc10-49fb-55d1-8ff7-355903c5357c,7/1/2020,21:30,7/1/2020,21:30,3,0.414,38.215,-85.753,38.216,-85.757,4,21
9e5b4c73-55ee-5ce2-a245-45d5b3293e5c,7/1/2020,21:30,7/1/2020,21:30,3,0.086,38.256,-85.76,38.256,-85.76,4,21
1d6e283f-78d7-50d1-9fa9-51e9658c5c1c,7/1/2020,21:30,7/1/2020,21:45,8,1.026,38.235,-85.758,38.246,-85.751,4,21
ff3b0f9f-0f47-5495-bdbe-5488b2aeb245,7/1/2020,21:30,7/1/2020,21:30,5,0.004,38.249,-85.741,38.249,-85.741,4,21
dac2ce01-7f7d-511b-b418-a66c3beb2010,7/1/2020,21:30,7/1/2020,22:00,38,0.006,38.26,-85.744,38.26,-85.744,4,21
a275e4d3-e989-5bd6-bf05-d90f957d7aea,7/1/2020,21:30,7/1/2020,22:00,32,0.009,38.257,-85.75,38.257,-85.749,4,21
594b53c8-5553-5b1e-9e2f-d3d1a4d53edb,7/1/2020,21:30,7/1/2020,21:45,15,0.622,38.261,-85.74,38.261,-85.737,4,21
25432b7a-f57a-5d8c-92ac-04f5539e1dce,7/1/2020,21:30,7/1/2020,21:45,19,1.145,38.256,-85.747,38.247,-85.745,4,21
fb119129-f1db-54a0-b96e-ac73ec6b8aa8,7/1/2020,21:30,7/1/2020,22:30,62,0.013,38.266,-85.667,38.266,-85.667,4,21
61c6dea5-fee6-5105-9df8-df876eab951a,7/1/2020,21:30,7/1/2020,22:00,31,0.001,38.26,-85.744,38.26,-85.744,4,21
ec243f5b-2c48-54a1-8c9d-e9149d4018c4,7/1/2020,21:30,7/1/2020,21:45,15,0,38.261,-85.74,38.261,-85.74,4,21
12e5e1f2-f6f0-5370-b9dc-a5a25113cffb,7/1/2020,21:30,7/1/2020,21:45,11,0.057,38.254,-85.757,38.253,-85.757,4,21
6aa1198a-1ffa-5084-b613-1393dffe7e3a,7/1/2020,21:30,7/1/2020,21:45,6,0.006,38.256,-85.752,38.256,-85.752,4,21
50e839bc-b20d-5b2d-b75c-8eeeac942bc8,7/1/2020,21:30,7/1/2020,23:00,92,3.322,38.249,-85.758,38.251,-85.758,4,21
13d470f0-de30-587d-9fb2-16ee1e1c0b80,7/1/2020,21:45,7/1/2020,22:00,6,0.005,38.226,-85.762,38.226,-85.762,4,21
265a3103-cb0c-5fff-a81c-c58b03f5c3be,7/1/2020,21:45,7/1/2020,22:00,14,0.008,38.255,-85.744,38.255,-85.744,4,21
a107814d-6d0e-586c-9c39-e069134bf088,7/1/2020,21:45,7/1/2020,22:15,31,1.498,38.257,-85.753,38.25,-85.758,4,21
74377284-30b9-5c4c-bc9d-c9e498e3e745,7/1/2020,21:45,7/1/2020,22:00,12,0.755,38.253,-85.745,38.244,-85.744,4,21
931f8d88-ce6d-5ce3-bdce-995b6ff22edd,7/1/2020,21:45,7/1/2020,22:00,16,0.003,38.257,-85.739,38.257,-85.739,4,21
ec0c1e47-cc90-5ab1-bce8-d3f35f160f01,7/1/2020,21:45,7/1/2020,22:00,19,1.105,38.261,-85.74,38.261,-85.738,4,21
f18e0c8c-aaba-5771-9225-b0fbe3087b5a,7/1/2020,21:45,7/1/2020,22:00,9,0.016,38.246,-85.758,38.247,-85.758,4,21
e2bd053e-26ea-5def-98f6-7499a74b1fa9,7/1/2020,21:45,7/1/2020,21:45,10,0.002,38.253,-85.736,38.253,-85.736,4,21
4155e846-5095-5b5e-8b2e-3f01e7c2f59e,7/1/2020,21:45,7/1/2020,22:00,15,0.605,38.271,-85.742,38.264,-85.738,4,21
45f6ffe7-1f8d-54d1-9ad5-5a5ba42c07cf,7/1/2020,21:45,7/1/2020,22:00,13,0.639,38.256,-85.748,38.262,-85.747,4,21
bfab9922-2a17-55d3-a1d5-3b126e30fb35,7/1/2020,21:45,7/1/2020,21:45,6,0.205,38.238,-85.76,38.239,-85.757,4,21
ab7641e8-1543-5df3-9b45-07d78a51128f,7/1/2020,21:45,7/1/2020,22:00,14,0.774,38.271,-85.742,38.262,-85.737,4,21
5684c82d-1582-54f2-a0e9-09f2c1645eac,7/1/2020,21:45,7/1/2020,22:15,34,0.127,38.259,-85.737,38.259,-85.739,4,21
70358365-4ca4-5764-a87c-369611997527,7/1/2020,21:45,7/1/2020,22:15,22,2.683,38.248,-85.761,38.235,-85.76,4,21
1be4833b-cede-525d-8821-5d05cbf30af8,7/1/2020,21:45,7/1/2020,22:00,11,0.866,38.269,-85.745,38.261,-85.741,4,21
7ca1f0e5-0721-5d0c-8068-5b32ce3abe1e,7/1/2020,21:45,7/1/2020,22:00,17,0.022,38.261,-85.74,38.261,-85.739,4,21
45918bd6-f9fc-5817-ac8a-9482f5af9356,7/1/2020,22:00,7/1/2020,22:15,5,1.009,38.238,-85.72,38.246,-85.729,4,22
742dc79e-1f7c-5630-aea1-94e70c84ab1f,7/1/2020,22:00,7/1/2020,22:00,13,1.895,38.262,-85.735,38.25,-85.744,4,21
a020a4e7-5c82-52fc-a987-16f393f1b365,7/1/2020,22:00,7/1/2020,22:00,4,0.244,38.257,-85.735,38.256,-85.739,4,22
00bdc2c2-5552-5db7-8508-804eaa609581,7/1/2020,22:00,7/1/2020,22:15,16,0.205,38.26,-85.747,38.259,-85.749,4,22
85e9bff0-bcee-5b58-b960-631833a583cc,7/1/2020,22:00,7/1/2020,22:30,30,1.691,38.258,-85.747,38.271,-85.742,4,22
a8e1023f-a40b-535f-b89f-835530bd466f,7/1/2020,22:00,7/1/2020,22:30,17,0.3,38.257,-85.745,38.258,-85.74,4,22
95ccac45-989a-5de2-ad3d-e43d60c37136,7/1/2020,22:00,7/1/2020,22:15,14,0.448,38.216,-85.758,38.215,-85.753,4,22
5141f9a3-d8f7-5efd-8535-0356597f0458,7/1/2020,22:00,7/1/2020,22:15,17,0.743,38.26,-85.749,38.253,-85.754,4,22
06caf463-b1a6-55f7-acc4-5e44b42bb7ec,7/1/2020,22:00,7/1/2020,22:15,17,2.798,38.252,-85.737,38.212,-85.742,4,22
3cac8284-e732-5e89-806a-0cc38fe036b4,7/1/2020,22:00,7/1/2020,22:00,2,0.011,38.258,-85.746,38.258,-85.746,4,22
b94d199d-ebc2-5874-82b2-b7368b9477d7,7/1/2020,22:00,7/1/2020,22:15,13,0.08,38.261,-85.737,38.262,-85.737,4,22
b906e627-21db-52a2-81ca-f9caeff0cd79,7/1/2020,22:00,7/1/2020,22:15,12,0.089,38.264,-85.74,38.264,-85.738,4,22
c85dc0b0-350a-5621-8222-47bf3a30ecc3,7/1/2020,22:00,7/1/2020,22:00,0,0.007,38.261,-85.74,38.261,-85.74,4,22
c8883eaf-8d92-5574-8f7d-e5653f7c9970,7/1/2020,22:00,7/1/2020,22:00,11,0.575,38.259,-85.744,38.257,-85.742,4,21
ccfb193b-63d6-5114-abc9-f364741c4946,7/1/2020,22:00,7/1/2020,22:15,12,0.67,38.256,-85.759,38.251,-85.757,4,22
4a25b71e-e8ba-501e-9253-107c6f042736,7/1/2020,22:15,7/1/2020,22:30,13,0.504,38.26,-85.744,38.258,-85.74,4,22
91562d3d-bee8-53ce-860b-2e3a53d958ce,7/1/2020,22:15,7/1/2020,23:00,35,0.367,38.256,-85.754,38.256,-85.754,4,22
5766b508-aedb-566c-8366-eb63193832ef,7/1/2020,22:15,7/1/2020,22:15,0,0.005,38.262,-85.737,38.262,-85.737,4,22
05edf317-9078-5bd7-82c1-6fc7f1bd84bd,7/1/2020,22:15,7/1/2020,22:30,12,0.318,38.236,-85.717,38.239,-85.721,4,22
2a026866-b41b-5494-9f4b-d0a7b86279af,7/1/2020,22:15,7/1/2020,22:15,2,0.156,38.239,-85.722,38.238,-85.72,4,22
78119de5-ae02-579d-9097-d34dd3ad0fde,7/1/2020,22:15,7/1/2020,22:30,18,0.948,38.258,-85.746,38.271,-85.742,4,22
d316a561-dfe6-5b8a-b375-00c9d3de3e80,7/1/2020,22:15,7/1/2020,22:30,11,0.278,38.236,-85.717,38.238,-85.721,4,22
35caa93a-2b83-5bb9-848f-995cd98ed430,7/1/2020,22:15,7/1/2020,22:45,36,0.481,38.256,-85.754,38.256,-85.753,4,22
e879c861-787c-55b7-a065-0a62dc029866,7/1/2020,22:15,7/1/2020,22:30,23,0.56,38.249,-85.758,38.253,-85.753,4,22
6180bbf7-bf8b-53a6-abcc-b41f7e5c7de8,7/1/2020,22:15,7/1/2020,23:00,42,0.395,38.252,-85.754,38.254,-85.757,4,22
834c8acc-ea00-5374-a15d-7303125de4fa,7/1/2020,22:30,7/1/2020,22:30,1,0.256,38.225,-85.702,38.226,-85.705,4,22
5167a5c0-e6c4-556d-84a5-a29fb6fbc1fa,7/1/2020,22:30,7/1/2020,22:30,10,1.953,38.245,-85.728,38.258,-85.748,4,22
74815bfc-3415-5a99-b51f-2d6a3a762829,7/1/2020,22:30,7/1/2020,23:00,27,5.846,38.231,-85.702,38.243,-85.794,4,22
d98d09ef-e3b3-5f0e-a5fa-92d1473c4dd2,7/1/2020,22:30,7/1/2020,22:30,1,0.114,38.228,-85.701,38.229,-85.702,4,22
08271938-39e7-527f-9d6a-f86fdc34238d,7/1/2020,22:30,7/1/2020,23:45,71,0.011,38.261,-85.738,38.261,-85.738,4,22
8e78cc4e-1f3b-5bdf-8e2b-afcf48e28a4a,7/1/2020,22:30,7/1/2020,23:30,59,0.904,38.221,-85.763,38.219,-85.76,4,22
d7cfd07e-737b-52f5-a9ac-a305721c6deb,7/1/2020,22:30,7/1/2020,23:30,67,1.458,38.249,-85.747,38.261,-85.738,4,22
fb626107-0e59-5de0-ae5e-32ce25145bb7,7/1/2020,22:30,7/1/2020,23:45,79,1.397,38.221,-85.763,38.218,-85.756,4,22
cb03844d-34c7-581a-bd88-833b28dbd7cb,7/1/2020,22:30,7/1/2020,23:30,59,1.148,38.221,-85.763,38.219,-85.756,4,22
af0d1eb1-3f8b-52cc-9cd5-02c1cb7ab2bc,7/1/2020,22:30,7/1/2020,23:30,59,1.597,38.221,-85.763,38.218,-85.756,4,22
40bf875f-dd02-50bd-bbf5-37a0fd3e680b,7/1/2020,22:30,7/1/2020,22:45,14,0.003,38.258,-85.74,38.258,-85.74,4,22
013ab323-4330-5104-be29-f5f2b62f4a44,7/1/2020,22:30,7/1/2020,23:00,28,0.578,38.262,-85.737,38.258,-85.746,4,22
0cad8511-3cc8-586b-a120-7ad13a970df3,7/1/2020,22:30,7/1/2020,23:00,28,0.574,38.262,-85.737,38.258,-85.745,4,22
f8f712b1-51c5-598f-8829-83c797a5398b,7/1/2020,22:30,7/1/2020,22:45,15,0.001,38.258,-85.74,38.258,-85.74,4,22
8e5ec339-c2d3-5ade-a0ca-27d4d8bd8dc6,7/1/2020,22:30,7/1/2020,23:00,29,0.557,38.262,-85.737,38.259,-85.746,4,22
0eba6c79-910d-5917-a7e5-3745c130c3a5,7/1/2020,22:30,7/1/2020,22:45,0,0.004,38.271,-85.741,38.271,-85.741,4,22
c752d243-b6d9-542e-8638-7777b99312ec,7/1/2020,22:30,7/1/2020,23:00,31,0.22,38.252,-85.742,38.249,-85.743,4,22
22d185bf-4bf8-5285-b3f7-3c8885f37d9a,7/1/2020,22:30,7/1/2020,23:00,29,0.595,38.262,-85.737,38.258,-85.745,4,22
30f7be2f-5346-5cdd-9a03-b5d381e99a74,7/1/2020,22:30,7/1/2020,22:30,2,0.118,38.271,-85.741,38.27,-85.742,4,22
21747be1-eb30-586b-97ad-119fdd7c7222,7/1/2020,22:30,7/1/2020,22:30,2,0.016,38.251,-85.739,38.251,-85.739,4,22
989292f8-03a4-5d87-a5cc-df05151295b3,7/1/2020,22:30,7/1/2020,23:00,33,0.831,38.26,-85.741,38.252,-85.741,4,22
0d40c115-eda7-5ad4-b430-529fcc842d18,7/1/2020,22:30,7/1/2020,23:15,51,0.441,38.25,-85.744,38.25,-85.743,4,22
dcecf404-3d60-5780-bf7c-8a0b76db899a,7/1/2020,22:45,7/1/2020,23:00,4,0.496,38.241,-85.727,38.238,-85.735,4,22
6807c85f-d0de-58c7-b193-16e6aed2b918,7/1/2020,22:45,7/1/2020,23:30,33,0.002,38.261,-85.74,38.261,-85.74,4,22
3446d0da-450f-5edf-9259-096c310ead4f,7/1/2020,22:45,7/1/2020,23:45,65,2.849,38.261,-85.735,38.258,-85.75,4,22
4cd2fb5a-2ca8-5538-a79f-1238557c5e94,7/1/2020,22:45,7/1/2020,23:15,27,0.777,38.258,-85.743,38.254,-85.75,4,22
c800df51-da99-568b-bf90-0afdd4df98f4,7/1/2020,22:45,7/1/2020,23:15,23,0.001,38.26,-85.744,38.26,-85.744,4,22
50a20456-8153-578c-9989-a6fb42392e71,7/1/2020,22:45,7/1/2020,23:00,6,0.295,38.251,-85.746,38.252,-85.742,4,22
e3e3a8cb-9189-51d9-a62e-acb6c674be31,7/1/2020,22:45,7/1/2020,23:15,21,0.001,38.255,-85.735,38.254,-85.735,4,22
370ad136-de77-55a1-bd66-8948bc2f7d5a,7/1/2020,22:45,7/1/2020,23:15,34,1.273,38.271,-85.742,38.268,-85.741,4,22
503cbb15-1a5e-519f-8dc9-86f67bfbe847,7/1/2020,22:45,7/1/2020,22:45,1,0.027,38.253,-85.753,38.253,-85.753,4,22
c5be0bc5-e1ce-5a73-8933-c211f57182ba,7/1/2020,22:45,7/1/2020,23:00,5,0.211,38.255,-85.749,38.256,-85.746,4,22
f8e271f2-21d3-5443-aa47-474cec834ddf,7/1/2020,22:45,7/1/2020,23:00,25,0.818,38.253,-85.753,38.251,-85.757,4,22
b9a0ecc4-90ba-5ee4-a140-929633a9d0b3,7/1/2020,22:45,7/1/2020,23:00,14,1.421,38.271,-85.742,38.271,-85.742,4,22
e03c45dc-1e28-581d-bd39-ac3ab1a4f897,7/1/2020,22:45,7/1/2020,22:45,4,0.057,38.253,-85.753,38.253,-85.752,4,22
d351d414-64cb-503d-a9ac-3f955f81a75b,7/1/2020,22:45,7/1/2020,23:15,32,0.143,38.262,-85.737,38.262,-85.737,4,22
1ac441f5-49cd-5ff5-b123-d3bace460065,7/1/2020,22:45,7/1/2020,23:15,25,1.407,38.26,-85.736,38.267,-85.742,4,22
a81908b2-b91c-5df7-a261-4e31ab1c943a,7/1/2020,22:45,7/1/2020,23:00,16,0.02,38.271,-85.742,38.271,-85.742,4,22
36b3d1cf-ecbd-52de-8293-2a3e7c7c6fc1,7/1/2020,22:45,7/1/2020,23:15,20,1.253,38.271,-85.742,38.262,-85.737,4,22
fa25e18f-d6be-561f-a7b1-497ad3e7b51a,7/1/2020,23:00,7/1/2020,23:00,5,0.132,38.241,-85.796,38.242,-85.795,4,23
10a69e50-ad9f-5c26-b4d3-8fa0e68903f9,7/1/2020,23:00,7/1/2020,23:00,8,0.072,38.248,-85.746,38.247,-85.744,4,22
16014ce5-bda6-51bd-b5fd-1c7a3a86d2b2,7/1/2020,23:00,7/2/2020,0:30,90,1.07,38.258,-85.748,38.264,-85.732,4,22
46756f57-1f29-5cec-b6dc-9229a45eae19,7/1/2020,23:00,7/1/2020,23:00,3,0.053,38.258,-85.746,38.258,-85.746,4,22
